goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkLength/impl=geos/n=1024-32                         	  543186	      2012 ns/op	       8 B/op	       1 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     459	   2569216 ns/op	 2497543 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     471	   2588046 ns/op	 2497546 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     465	   2604553 ns/op	 2497549 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     463	   2626421 ns/op	 2497543 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     462	   2588448 ns/op	 2497544 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     458	   2550383 ns/op	 2497544 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     445	   2696666 ns/op	 2497541 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     436	   2665574 ns/op	 2497545 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     433	   2685684 ns/op	 2497549 B/op	     998 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     444	   2674727 ns/op	 2497543 B/op	     998 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     436	   2708126 ns/op	 1872636 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     446	   2683479 ns/op	 1872668 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     444	   2720789 ns/op	 1872735 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     454	   2712233 ns/op	 1872768 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     436	   2729654 ns/op	 1872683 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     441	   2743902 ns/op	 1872718 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     442	   2699842 ns/op	 1872687 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     442	   2664552 ns/op	 1872686 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     457	   2679576 ns/op	 1872636 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     445	   2682484 ns/op	 1872625 B/op	   21690 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3286	    383116 ns/op	      16 B/op	       1 allocs/op
