goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/buffer
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkMinimumClearance_Tree_N256-32                 	    5383	    233689 ns/op	  201915 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    5002	    232126 ns/op	  201915 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1717	    680867 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1735	    698131 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1886	    680786 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1760	    692557 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1789	    697002 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1696	    695750 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1658	    696729 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1641	    700335 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1891	    681993 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N256-32               	    1616	    693286 ns/op	   14616 B/op	       4 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     832	   1393046 ns/op	 1392427 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     858	   1396906 ns/op	 1392430 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     843	   1390105 ns/op	 1392429 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     843	   1390634 ns/op	 1392428 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     858	   1386277 ns/op	 1392430 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     867	   1377998 ns/op	 1392430 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     873	   1378041 ns/op	 1392428 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     861	   1416619 ns/op	 1392428 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     843	   1397719 ns/op	 1392427 B/op	    8219 allocs/op
BenchmarkMinimumClearance_FacetTree_N1024-32           	     870	   1416559 ns/op	 1392429 B/op	    8219 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  11234853 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  10986572 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  11141994 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  10820314 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  10878777 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  10862745 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	      92	  10997783 ns/op	   55321 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  11422244 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	      97	  11426916 ns/op	   55320 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N1024-32    	     100	  11641611 ns/op	   55320 B/op	       4 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     126	   8744490 ns/op	 7849181 B/op	   47311 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     138	   9278161 ns/op	 7849190 B/op	   47311 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     128	   9397362 ns/op	 7849200 B/op	   47312 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     128	   9227603 ns/op	 7849195 B/op	   47312 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     129	   9117654 ns/op	 7849198 B/op	   47312 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     129	   9163792 ns/op	 7849195 B/op	   47312 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     132	   9104357 ns/op	 7849202 B/op	   47312 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     130	   8936159 ns/op	 7849189 B/op	   47311 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     133	   9037005 ns/op	 7849197 B/op	   47312 allocs/op
BenchmarkMinimumClearance_FacetTree_N4096-32           	     132	   9027988 ns/op	 7849189 B/op	   47311 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 204881209 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 216590991 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 209144178 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 207882493 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 208369820 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 210703378 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 205395293 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 205176286 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 206263171 ns/op	  221208 B/op	       4 allocs/op
BenchmarkSimpleMinimumClearance_BruteForce_N4096-32    	       5	 211515484 ns/op	  221208 B/op	       4 allocs/op
PASS
ok  	github.com/exergy-dev/go-topology-suite/precision	179.686s
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/crs/proj
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkUTMForward-32    	 4798858	       252.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4753870	       250.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4675928	       256.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4792957	       253.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4811616	       253.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4723188	       251.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4735107	       252.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4835793	       252.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4697679	       250.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMForward-32    	 4686650	       250.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2860923	       419.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2897641	       419.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2869368	       420.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2854659	       422.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2816128	       419.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2820252	       423.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2848683	       420.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2891251	       420.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2861509	       419.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkUTMInverse-32    	 2890710	       419.3 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/exergy-dev/go-topology-suite/crs/proj	30.867s
